Product Name,Link,Price,Process,Sub Type,What specific type of conveyor table for are looking for  ?,What is the total width (inches) you require for the conveyor table?,What weight capacity (lbs) do you need the conveyor table to support?,What length (ft) do you need for the conveyor table?,What is the width between the frames (inches) that you require for the conveyor table?,What diameter (inches) do you prefer for the balls on the conveyor table?,What is the preferred distance (inch) between the centers of the balls on the conveyor table ?,"Do you prefer a conveyor table that requires no assembly, or are you okay with some assembly required?",What is the acceptable weight (lbs) for the conveyor table?,"Are you looking for a straight conveyor section or a specific curve (e.g., 90 Degree Curve)?",What direction of  curve do you need for the conveyor system ?,What length of belt do you need for the conveyor system (ft)?,What belt width do you require for the conveyor system (Inch )?,What is the load capacity you require for the conveyor system (lbs)?,What overall bed width do you require for the conveyor system (inch)?,Do you prefer a conveyor system that requires assembly or one that comes pre-assembled?,"What voltage requirement do you have for the conveyor system (e.g., 115 V, 230 V)?",What horsepower (HP) rating do you need for the conveyor's motor?,Do you need a straight or flexible conveyor section?,What Type of Power Roller Conveyor you looking for?,What width do you require for the conveyor system (in inch)?,What length do you need for the conveyor system (ft)?,What is the maximum weight (lbs per Ft) that you anticipate the conveyor system to support?,What height do you need for the conveyor system (inch)?,What diameter rollers do you require for the conveyor system (inch)?,How many leg sets per unit do you need for the conveyor system?,What type of conveyor is it?,How much length is required (ft) ?,What is the width of the conveyor?,What is the width between the frames of the conveyor?,What  weight capacity of the conveyor is required?,Is assembly required for the conveyor?,What is the diameter (inch) of the rollers ?,What is the width (inch) of the conveyor stand you need?,What is the maximum leg height you require for the stand?,What is the between frame width (inch) required for your application?,How much weight (lbs) does the stand need to support?,"Are you looking for a specific type of support, such as H-Brace Support?",What is the maximum leg height (inch) you require for the stand?,How much Weight (lbs) of Support stand you need,What should be width of Rate Counters sensor (inch)?,What should be Lenght of Rate Counters sensor (inch)?,What should be Height of Rate Counters sensor (inch) ?,What is width (inch) of belt needed to be Stapled ?,What is width (inch) of belt needed to be laced ?,What is width (inch) of belt needed to be laced ?,Specify a weight capacity (Lbs),How much horizontal distance must the gantry cover? (Ft),Do you need height adjustment in the gantry frame?,Specify a width for the gantry beam (ie. Flange width) (in.),Specify a height for the gantry beam (ie. Beam Height) (in.),Select a wheel diameter (in.),Do you require the truck to be powered?,Specify a Weight Capacity (Lbs),Specify a Wheel Diameter (in.),Specify a Weight Capacity (Lbs),Select a width for the hopper (in.),Select a length for the hopper (in.),Select an overall height (in.),Specify a Weight Capacity (Lbs),Select a nose width (in.),Select a nose depth (in.),Select an overall height for the hand truck (in.),Specify a Weight Capacity (Lbs),Do you require the truck to be powered?,Select a width for the holding surface (in.),Select a length for the holding surface (in.),Do your required the truck to be powered?,Specify a Weight Capacity (Lbs),Select a width for the holding surface (in.),Select a length for the holding surface (in.),Specify a Wheel Diameter (in.),Specify a Weight Capacity (Lbs),Select a width for the holding surface (in.),Select a length for the holding surface (in.),Select an overall height for the hand truck (in.),Specify a Wheel Diameter (in.),Dynamic Fork Weight Capacity (Lbs.),Select a Width (in.),Select a Height (in.),Select a Length (in.),Select a Material,Specify the Fork Entry,Do you require the Pallet Jack/Truck to be powered?,Specify a Weight Capacity (Lbs.),Select a fork width (in.),Select a maximum lifting height (in.),Select a fork length (in.),What is weight capacity/ Extended W.C of the equipment? (Lbs),What is minimum/retracted weight capacity of the equipment? (Lbs),What cable length do you want? (Inches),Do you need extendable Boom?,What is the boom length? (Inches),What is the boom height? (Inches),Usable Mast Height? (Inches),Usable Mast Diameter (mm),Expected weight of the equipment? (Lbs),Length of the equipment  (Inches),Height of the equipment (Inches),Width of the equipment (Inches),What is the required material type?,What type of hoist are you looking for?,What is the maximum weight that you will need the hoist to lift? (lb),What is the required lifting height for your application? (ft),How much does the hoist itself need to weigh for portability or mounting? (Lbs),How much clearance is needed above the hoist? (Inches),How long do you need the control cord to be? (ft),At what speed do you need the hoist to lift the load? (ft/min),Specify the Width (Inches),Specify the Length (Inches),Specify the Height (Inches),"Are there any specific features or types of the hoist that you need (e.g., air, electric, manual)?","What type of suspension do you require for the hoist (e.g., hook, trolley)?",What chain diameter is required for your lifting needs? (mm),Specify the Material Type,What type of boom are you interested in?,What is the weight of the boom your facility can accommodate? (Lbs),What is the required Weight Capacity? (Lbs),Which boom length will be sufficient for your operational needs? (Ft),Which column height will be sufficient for your operational needs? (Ft),Specify the Width (Inches),Specify the Height (Inches),Material,What is the width of the wheel you need for your conveyor system? (Inches),What diameter are the wheels you are seeking for the conveyor? (Inches),What weight capacity does each wheel need to support in your conveyor setup? (Lbs),"What type of wheel are you looking for, such as a V-groove wheel, flanged wheel, or another specific kind?",What is the required width of the support stand to fit your conveyor? (Inches),What is the width between the frames of your conveyor that the stand will need to accommodate? (Inches),What is the weight limit for the support stand that your floor can handle? (Lbs),"How much weight does the support stand need to hold, including the conveyor and the load on the conveyor? (Lbs)",Are you looking for a stationary or a mobile support stand?,What is the maximum leg height you need for the stand to reach the desired level of your conveyor? (Inches),What is the minimum leg height required for the stand to work with your conveyor? (Inches),Specify the Conveyor Section,What is the maximum width between the frames of the conveyor that you need? (Inches),What weight capacity per foot does your operation require from the conveyor? (Ft. Lbs),Is there a weight limit that the conveyor structure must adhere to? (Lbs),How wide does the conveyor need to be to accommodate your products? (Inches),What is the range of lengths you need the conveyor to extend to? (Ft),Specify a specific skate wheel diameter for handling your goods?,What is the desired height for the conveyor to align with other equipment? (Inches),What axle center distance is required for your products to move smoothly? (Inches),What is the maximum outside radius needed for the conveyor to fit within your facility?,Do you have a minimum inside radius requirement for the conveyor curves?,What is the maximum leg height you need for the conveyor to reach elevated areas?,What is the minimum leg height necessary for your conveyor to operate efficiently?,"Do you need the conveyor to have an adjustable length, and if so, what is the range?",Are there any specific materials you require for the skate wheels or rollers for durability or compatibility with products?,"Do you need individual sections of the conveyor, or are you looking for a complete system?",What is the maximum load weight that you need the jib crane to handle? (Lbs),What length of jib arm are you looking for? (Inches),What is the height requirement for the crane in your work area? (Inches),Is there a weight limit for the crane equipment itself based on your facility's floor capacity? (Lbs),Specify the Hoist Type you are looking for.,How much overhead space do you have available for the crane operation? (Inches),How high does the hoist need to lift the load? (Ft),Specify the equipment Width? (Inches),What specific type of freestanding jib crane are you interested in?,What weight capacity do you require for your lifting tasks? (Lbs),Specify the Equipment Weight you can support. (Lbs),What are the base diameter or dimension requirements for your installation space? (Inches),What is the required I-beam height you need for your operations?,Specify the Flange Width. (Inches),Specify the Length Required. (Inches),Specify the Height Required. (Inches),What mast diameter is needed to meet your stability or design requirements? (Inches),Specify the Material
"Valley Craft® Roto-Lift® Counter Weight Drum Handler F88570C0 - Battery Powered - 90""H",https://www.globalindustrial.ca/p/counter-weight-drum-handler-battery-powered-90-h-24-leg-distance?ref=42,14505.00,Hand Trucks,Drum Hand Truck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,800,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Valley Craft® Powered Drum Truck F89484L Locking Cover Chime Hook - 12"" Wheels",https://www.globalindustrial.ca/p/powered-drum-truck-f89484l-locking-cover-chime-hook-12-wheels?ref=42,8178.00,Hand Trucks,Drum Hand Truck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,800,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UltraTech Ultra-Drum Truck® 1310 - 66 Gallon & 600 Lb. Capacity,https://www.globalindustrial.ca/p/ultra-drum-truck?ref=42,2379.00,Hand Trucks,Drum Hand Truck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,600,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hamilton® Barrel Mover HM49-P with Plastex Wheels,https://www.globalindustrial.ca/p/hamilton-barrel-mover-plastex-wheels?ref=42,1692.00,Hand Trucks,Drum Hand Truck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,1000,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Global Industrial™ Stainless Steel Drum Dolly for 55 Gallon Drum - 800 Lb. Capacity,https://www.globalindustrial.ca/p/stainless-steel-drum-dolly-55-gallon-drum?ref=42,324.95,Hand Trucks,Drum Hand Truck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,800,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Steel Self-Dumping Forklift Hopper W/ Bump Release, 3 Cu. Yd., 6000 Lbs. Cap., Blue",https://www.globalindustrial.ca/p/self-dumping-steel-hopper-w-bump-release-8?ref=42,5338.00,Hand Trucks,Hopper Hand Truck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6000,81.1875,92.9375,51.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Steel Self-Dumping Forklift Hopper W/ Bump Release, 3 Cu. Yd., 2000 Lbs. Cap., Blue",https://www.globalindustrial.ca/p/self-dumping-steel-hopper-w-bump-release-9?ref=42,4816.00,Hand Trucks,Hopper Hand Truck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,81.1875,92.9375,51.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Plastic Self-Dumping Forklift Hopper , 11/5 Cu. Yd., 1500 Lbs. Cap., Black",https://www.globalindustrial.ca/p/bayhead-products-black-plastic-self-dumping-forkli-hopper-2-2-cu-yd?ref=42,4694.00,Hand Trucks,Hopper Hand Truck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,51,80,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Global Industrial™ Towable & Forkliftable Plastic Tilt Truck, 1 Cu. Yd., 2000 Lbs. Cap, Black",https://www.globalindustrial.ca/p/towable-forkli-able-extra-plastic-tilt-truck-1-cu-yd-2000-lbs-cap-black?ref=42,2712.00,Hand Trucks,Hopper Hand Truck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,36,71,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Global Industrial™ Heavy Duty Self Dumping Forklift Hopper, 1-1/2 Cu. Yd., 6000 Lbs, Gray",https://www.globalindustrial.ca/p/1-1-2-cu-yd-gray-self-dumping-forkli-hopper?ref=42,2416.00,Hand Trucks,Hopper Hand Truck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6000,57.75,63.5,39.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Valley Craft® Steel Waste & Chip Truck, 1/2 Cu. Yd. Cap, 2000 Lbs. Cap, Green",https://www.globalindustrial.ca/p/valley-craft-steel-waste-chip-truck-68x30x39?ref=42,1650.00,Hand Trucks,Hopper Hand Truck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,30,68,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Valley Craft® Tapered Tilt Truck, Swivel Wheel on Tapered End F85056A9",https://www.globalindustrial.ca/p/valley-craft-tapered-tilt-truck-w-swivel-on-tapered-end?ref=42,1565.00,Hand Trucks,Hopper Hand Truck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,24,48,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"R&B® Wire Poly Bumper Truck, 12 Bushel Capacity, Black",https://www.globalindustrial.ca/p/rbw-poly-bumper-truck-12-bushel-capacity-black?ref=42,891.00,Hand Trucks,Hopper Hand Truck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425,31,41.25,35.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"R&B® Wire Poly Bumper Truck, 10 Bushel Capacity, Gray",https://www.globalindustrial.ca/p/rbw-poly-bumper-truck-10-bushel-capacity-gray?ref=42,846.00,Hand Trucks,Hopper Hand Truck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375,27.75,40,32.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bon® Tree Dolly Hand Truck, 1500 lb. Capacity",https://www.globalindustrial.ca/p/tree-dolly-hand-truck-1500-lb-capacity?ref=42,1726.00,Hand Trucks,Nose Hand Truck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,38,19,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Little Giant® Bulk Hand Truck T-800-16P-9P - Pneumatic Casters 800 Lb. Capacity,https://www.globalindustrial.ca/p/bulk-hand-truck-pneumatic-casters-800-lb-capacity?ref=42,1294.00,Hand Trucks,Nose Hand Truck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800,22,15,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Justrite® 2 Cylinder Truck G-953 - 4 Wheel - 10-1/2"" Pneumatic Wheels - 1000 Lb. Cap.",https://www.globalindustrial.ca/p/2-cylinder-truck-4-wheel-10-1-2-pneumatic-wheels-1000-lbs-capacity?ref=42,1070.00,Hand Trucks,Nose Hand Truck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,31.5,20,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Little Giant® Shovel Nose Hand Truck T-362-10FF - Dual Handle - 10"" Flat Free Wheels",https://www.globalindustrial.ca/p/shovel-nose-hand-truck-dual-handle-10-flat-free-wheels?ref=42,651.00,Hand Trucks,Nose Hand Truck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800,16,23,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Little Giant® Reinforced Nose Hand Truck T-220-10 - Dual Handle - 10 x 2.75 Rubber Tire,https://www.globalindustrial.ca/p/12-inch-reinforced-nose-hand-truck-dual-handle-10-x-275-solid-rubber-tire?ref=42,364.95,Hand Trucks,Nose Hand Truck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800,14,23,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Little Giant® Reinforced Nose Hand Truck TF-200-10 - Rubber with Foot Kick & Continuous Handle,https://www.globalindustrial.ca/p/reinforced-nose-hand-truck-tf-200-10-rubber-with-foot-kick-continuous-handle?ref=42,315.95,Hand Trucks,Nose Hand Truck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800,18,12,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Little Giant® Ergonomic Adj. Height Pallet Stand with Handle 2PDSEH40-6PH2FL 40 x 48 Solid Deck,https://www.globalindustrial.ca/p/ergonomic-adj-height-pallet-stand-with-handle-40-x-48-solid-deck?ref=42,2566.00,Hand Trucks,Pallet Stand Hand Truck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3600,No,40,49.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cylinder Pallet Stand, 48""W x 48""D x 38""H, 21 Cylinder Capacity",https://www.globalindustrial.ca/p/cylinder-pallet-stand-48w-x-48d-x-37-1-4h-21-cylinder-capacity?ref=42,2530.00,Hand Trucks,Pallet Stand Hand Truck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6000,No,48,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Little Giant® Ergonomic Adj. Height Pallet Stand with Handle 2PDSEH42-6PH2FL 42 x 48 Solid Deck,https://www.globalindustrial.ca/p/ergonomic-adj-height-pallet-stand-with-handle-42-x-48-solid-deck?ref=42,2488.00,Hand Trucks,Pallet Stand Hand Truck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3600,No,42,49.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Electro Kinetic Technologies Motorized Platform Truck MPC-1772-264915 0 1500 Lb. Cap - 49"" x 25-1/2""",https://www.globalindustrial.ca/p/technologies-motorized-platform-truck-mpc-1772-264915-1500-lb-cap-49-x-25-1-2?ref=42,5834.00,Hand Trucks,Platform Hand Truck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,1500,27.5,49,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Beech® Compact Foot Pedal Operated Work Positioner PS-2480 80"" Lift 1000 Lb. Cap.",https://www.globalindustrial.ca/p/compact-foot-pedal-operated-work-positioner-5?ref=42,3757.00,Hand Trucks,Platform Hand Truck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,1000,24,35.75,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Beech® Compact Foot Pedal Operated Work Positioner PS-2470 70"" Lift 1000 Lb. Cap.",https://www.globalindustrial.ca/p/compact-foot-pedal-operated-work-positioner-4?ref=42,3479.00,Hand Trucks,Platform Hand Truck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,1000,24,35.75,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hefti-Lift Hydraulic Lift-Positioner HYD-5 880 Lb. Capacity,https://www.globalindustrial.ca/p/he-i-li-hydraulic-li-positioner-4?ref=42,2292.00,Hand Trucks,Platform Hand Truck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,880,23,24,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rubbermaid® FG448600BLA Side Panel Platform Truck 48 x 24 2000 Lb. Capacity,https://www.globalindustrial.ca/p/rubbermaid-side-panel-platform-truck-48-x-24-2000-lb-capacity?ref=42,1913.00,Hand Trucks,Platform Hand Truck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,2000,24.25,55.75,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Little Giant® Wagon Truck CH-3672-12MRFSD - Flush Deck - 36 x 72 - Mold-on Rubber Wheels,https://www.globalindustrial.ca/p/wagon-truck-flush-deck-36-x-72-mold-on-rubber-wheels?ref=42,1913.00,Hand Trucks,Platform Hand Truck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,3500,36,72,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Little Giant® Wagon Truck CH-3048-12MR - Lip Deck - 30 x 48 - Mold-on Rubber Wheels,https://www.globalindustrial.ca/p/wagon-truck-lip-deck-30-x-40-mold-on-rubber-wheels?ref=42,1592.00,Hand Trucks,Platform Hand Truck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,3500,30,48,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Little Giant® Heavy Duty Platform Truck w/ End & Side Handle, 3600 lb. Cap., 48""L x 30""W, Gray",https://www.globalindustrial.ca/p/heavy-duty-platform-truck-w-end--side-handle-3600-lb-cap-48l-x-30w-gray?ref=42,1365.00,Hand Trucks,Platform Hand Truck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,3600,30,48,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Little Giant® 3"" Lip Edge Platform Truck NBX3-3060-6PY - 30 x 60",https://www.globalindustrial.ca/p/3-inch-lip-edge-platform-truck-30-x-60?ref=42,1341.00,Hand Trucks,Platform Hand Truck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,3600,30,60,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Steel Platform Cart W/ Pneumatic Wheels, 40-1/2""L x 24""W, 1500 lb. Capacity",https://www.globalindustrial.ca/p/vestil-steel-platform-cart-w-pneumatic-wheels-4012l-x-24w-1500-lb-capacity?ref=42,1084.00,Hand Trucks,Platform Hand Truck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,1500,24,40.5,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rubbermaid® FG440300BLA Plastic Deck Platform Truck 36 x 24 1000 Lb. Capacity,https://www.globalindustrial.ca/p/rubbermaid-plastic-platform-truck-36-x-24-500-lb-capacity?ref=42,1034.00,Hand Trucks,Platform Hand Truck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,1000,24,36,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Little Giant® Heavy Duty Platform Truck NBB-2436-8PYBK - 24 x 36 - Poly Wheels - 3600 Lb. Cap.,https://www.globalindustrial.ca/p/heavy-duty-platform-truck-24-x-36-polyurethane-wheels-3600-lb-capacity?ref=42,1032.00,Hand Trucks,Platform Hand Truck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,3600,24,36,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Double Decker Platform Truck VHPT/D-2448 48 x 24,https://www.globalindustrial.ca/p/double-decker-platform-truck-1?ref=42,980.00,Hand Trucks,Platform Hand Truck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,1600,24,48,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
